Habitat,Location,Latitude,Longitude,Year,Reference
Mangrove,"Ureni, Sri Lanka",6.91666667,81.8333333,2007,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Pottuvil, Sri Lanka",6.86666667,81.8333333,2007,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Panama, Sri Lanka",6.75,81.8,2006,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Panakala, Sri Lanka",6.71666667,81.7833333,2006,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Halawa, Sri Lanka",6.7,81.7833333,2006,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Kumana, Sri Lanka",6.53333333,81.7166667,2006,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Kahadamodara, Sri Lanka",6.05,80.8833333,2006,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Rekawa, Sri Lanka",6.05,80.85,2006,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Medilla, Sri Lanka",6.03333333,80.8,2006,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Galle, Sri Lanka",6.03333333,80.2166667,1996,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Ittapana, Sri Lanka",6.4,80.05,2002,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Meegama, Sri Lanka",6.4,80.0333333,2002,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Yagirala, Sri Lanka",6.4,80.0166667,2002,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Kaluwamodara, Sri Lanka",6.43333333,79.9833333,2005,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Maggona, Sri Lanka",6.5,79.9833333,2005,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Negombo, Sri Lanka",7.15,79.85,2006,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Pambala, Sri Lanka",7.51666667,79.8166667,1996,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Kalpitiya, Sri Lanka",8.18333333,79.7333333,1996,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Mannar, Sri Lanka",8.95,79.9,2007,"Kodikara Arachchilage Sunanda Kodikara , Nibedita Mukherjee, Loku Pullukuttige Jayatissa , Farid Dahdouh‐Guebas , Nico Koedam., Have mangrove restoration projects worked? An in‐depth study in Sri Lanka"
Mangrove,"Mahakam Delta , Indonesia",-0.604323,117.372442,2012,"Heru Susilo, Yoshifumi Takahashi,Mitsuyasu Yabe., ""Evidence for Mangrove Restoration in the Mahakam Delta, Indonesia, Based on Households’ Willingness to Pay"""
Mangrove,"Vam Ray coast, Kien Giang Province, Vietnam",10.204928,104.790773,2009,"T.P.NguyenaNguyenVan TambLe PhatQuoicKevin E.Parnella., Community perspectives on an internationally funded mangrove restoration project: Kien Giang province, Vietnam"
Mangrove,"Pacoti estuary, NE Brazil",-3.822912,-38.406305,2011,"Alexander CesarFerreiraLuiz DrudeLacerda., Degradation and conservation of Brazilian mangroves, status and perspectives"
Mangrove,"Cananéia-Iguape and Paranaguá Coast Protection Area, Brazil",-25.058113,-47.902114,1985,"Alexander CesarFerreiraLuiz DrudeLacerda., Degradation and conservation of Brazilian mangroves, status and perspectives"
Mangrove,Parque Nacional do Cabo Orange,3.888184,-51.158854,1980,"Alexander CesarFerreiraLuiz DrudeLacerda., Degradation and conservation of Brazilian mangroves, status and perspectives"
Mangrove,"Parque Estadual dos Mangues do Potengi, Brazil",-5.76591,-35.212552,2006,"Alexander CesarFerreiraLuiz DrudeLacerda., Degradation and conservation of Brazilian mangroves, status and perspectives"
Mangrove,"APA (Environmental Protection Area) Bacia do Cobre/São Bartolomeu, Brazil",-12.899914,-38.47996,2001,"Alexander CesarFerreiraLuiz DrudeLacerda., Degradation and conservation of Brazilian mangroves, status and perspectives"
Mangrove,"Parque do Manguezal de Itacorubi, Brazil",-27.576163,-48.519327,2002,"Alexander CesarFerreiraLuiz DrudeLacerda., Degradation and conservation of Brazilian mangroves, status and perspectives"
Mangrove,"Parque dos Manguezais,Brazil",-8.090825,-34.899293,2010,"Alexander CesarFerreiraLuiz DrudeLacerda., Degradation and conservation of Brazilian mangroves, status and perspectives"
Mangrove,Northeast Brazil,-5.761667,-35.235,2010,"Alexander C.Ferreira ,GisleneGanade,JoséLuiz de Attayde., Restoration versus natural regeneration in a neotropical mangrove: Effects on plant biomass and crab communities"
Mangrove,"Mahakam Delta, Indonesia",-0.604323,117.372442,2010,"Eric Dutrieux (Creocean) | Christophe Proisy (IRD-UMR AMAP) | Francois Fromard (CNRS, Ecolab, University of Toulouse) | Romain Walcker (CNRS, Ecolab, University of Toulouse) | Muhammad Ilman(School of Geography Planning and Environmental Management, the University of Queensland) | Frederic Pawlowski (ECO-MED) | Henry Ferdiansyah (Total E&P Indonesie) | Olivier Ponthieux (Total)., Mangrove Restoration in the Vicinity of Oil and Gas Facilities: Lessons Learned From a Large-Scale Project"
Mangrove,"Guangxi Province, China",21.831853,108.536356,2009,"Mingming Jia, Zongming Wang,Yuanzhi Zhang, Chunying Ren, Kaishan Song., Landsat-Based Estimation of Mangrove Forest Loss and Restoration in Guangxi Province, China, Influenced by Human and Natural Factors"
Mangrove,"Bang Khunsai, Phetburi province ,Thailand",13.177981,100.034428,1991,"I Faridah-Hanum, A Latiff, KR Hakeem, M Ozturk., Mangrove ecosystems of Asia: status, challenges and management strategies"
Mangrove,"Ban Prednai, Trat province, Thailand",12.189404,102.567633,1998,"I Faridah-Hanum, A Latiff, KR Hakeem, M Ozturk., Mangrove ecosystems of Asia: status, challenges and management strategies"
Mangrove,"Ban Bang Tip, Phang Nga province,Thailand",8.335912,98.530957,1996,"I Faridah-Hanum, A Latiff, KR Hakeem, M OzturkMangrove ecosystems of Asia: status, challenges and management strategies"
Mangrove,"Baja California Sur, Mexico",24.133333,-110.38333,2004,"Yoav Bashan,Manuel Moreno,Bernardo G. Salazar,Leonardo Alvarez., Restoration and recovery of hurricane-damaged mangroves using the knickpoint retreat effect and tides as dredging tools"
Mangrove,"Tamil Nadu,India",10.174735,79.545022,1987,"SH Memon., An overview of mangrove restoration efforts in Pakistan"
Mangrove,"Indus Delta,Pakistan",24.096819,67.637536,1985,"SH Memon., An overview of mangrove restoration efforts in Pakistan"
Mangrove,"Kalpitiya, Sri Lanka",8.223304,79.757327,2004,"SH Memon., An overview of mangrove restoration efforts in Pakistan"
Mangrove,Central Jakarta,-6.907391,110.488961,2009,"SH Memon., An overview of mangrove restoration efforts in Pakistan"
Mangrove,Kumana (Yala East) National Park,6.333954,81.498072,2011,"SH Memon., An overview of mangrove restoration efforts in Pakistan"
Mangrove,"Sungai Haji Dorani, Malaysa",3.63333333,101,2008,"BabakKamaliRoslanHashim., Mangrove restoration without planting"
Mangrove,"Jiulongjiang Estuary, China",24.4666667,117.933333,1995,"G.C.ChenabY.Yea., Restoration of Aegiceras corniculatummangroves in Jiulongjiang Estuary changed macro-benthic faunal community"
Mangrove,"Sungai Haji Dorani, Malaysia",3.63333333,101,2008,"BabakKamali, RoslanHashim., Mangrove restoration without planting"
Mangrove,"Nakorn Sri Thammarat province, Thailand",9.28333333,99.8166667,1999,"Joshua Farley,David Batker,Isabel de la Torre,Tom Hudspeth., Conserving Mangrove Ecosystems in the Philippines: Transcending Disciplinary and Institutional Borders"
Mangrove,Ulugan Bay (Philippines),10.098457,118.812073,2003,"J Farley, D Batker, I De la Torre, T Hudspeth., Conserving mangrove ecosystems in the Philippines: transcending disciplinary and institutional borders"
Mangrove,Yifeng Estuary ( China),23.55,116.883333,1998,"Yan-wu Zhou, Bo Zhao, Yi-sheng Peng, Gui-zhu Chen., Influence of mangrove reforestation on heavy metal accumulation and speciation in intertidal sediments"
Mangrove,"Gazi Bay, Kenya",-4.4166667,39.8333333,1991,"JG Kairo, C Wanjiru, J Ochiewo., Net Pay: Economic Analysis of a Replanted Mangrove Plantation in Kenya"
Mangrove,"Lingayen Gulf, Philippines",16.332491,120.009221,1997,"Severino G. SalmoIII, Norman C. Duke., Establishing mollusk colonization and assemblage patterns in planted mangrove stands of different ages in Lingayen Gulf, Philippines"
Mangrove,"Yifeng Estuary, Southeastern China",23.55,116.883333,1998,"Yan-wuZhouBoZhaoYi-shengPengGui-zhuChen., Influence of mangrove reforestation on heavy metal accumulation and speciation in intertidal sediments"
Mangrove,"Shenzhen Bay, Southern China",22.522765,114.016664,2006,"Hai Ren, Xiaoming WuTianzhu NingGu HuangJun WangShuguang JianHongfang Lu., Wetland changes and mangrove restoration planning in Shenzhen Bay, Southern China"
Mangrove,"Jiulongjiang Estuary, China",24.4666667,117.933333,1995,"G.C.ChenabY.Yea., Restoration of Aegiceras corniculatum mangroves in Jiulongjiang Estuary changed macro-benthic faunal community"
Mangrove,"Sg Hj Dorani, Malaysia",3.646796,100.998779,2006,"RoslanHashimBabakKamaliNoraini MohdTaminRozainahZakaria., An integrated approach to coastal rehabilitation: Mangrove restoration in Sungai Haji Dorani, Malaysia"
Mangrove,"Dongzhai Harbor, Haikou (Hainan Province )",19.9,110.333333,1980,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Qinglan Harbor, Wenchang (Hainan Province )",19.5666667,110.75,1981,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,Sanya,18.1833333,109.55,1989,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Xinying, Danzhou",19.7333333,109.266667,1992,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Dongchang, Danzhou",19.85,109.55,1986,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Xinying, Lingao",19.85,109.55,1983,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Huachang Bay, Chengmai",19.9,109.95,1995,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,Dongfang,19.2333333,108.65,2006,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Shankou, Hepu",21.4666667,109.716667,1990,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Beilunhe, Fangchenggang",21.5,108.15,2000,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Maowei Bay, Qinzhou",21.7166667,118.633333,2005,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Futian-Neilingding, Shenzhen",22.5333333,114.083333,1984,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,Zhanjiang,21.10221,110.472846,1997,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Qi’ao-Dangan Island, Zhuhai",22.4333333,113.633333,2000,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Shuidong Bay, Maoming",21.4833333,111.05,1999,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Chengcun, Yangxi",21.75,111.733333,2004,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Yangjiang, Yangxi",21.7,111.916667,2000,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Zhenhai Bay, Enping",22,112.366667,2000,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,Jiangmen,22.2166667,113.083333,2004,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,"Huidong, Huizhou",22.8,114.8,2000,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
Mangrove,Shantou,23.3,116.75,2001,"Luzhen Chen Wenqing Wang Yihui Zhang Guanghui Lin., Recent progresses in mangrove conservation, restoration and research in China"
